Sep=,
DAQ,Date,Time,A0,A3,B5,Humidity (SCD30),CO2 (SCD30),VOC(SGP40)
1,0-1-1,1:44:28,0.22,0.24,49,32.24,529.0,34279
1,0-1-1,1:44:31,0.22,0.24,55,32.28,530.0,34290
1,0-1-1,1:44:34,0.22,0.24,37,32.31,529.0,34295
1,0-1-1,1:44:37,0.22,0.24,55,32.25,529.0,34307
1,0-1-1,1:44:40,0.22,0.24,51,32.25,528.0,34310
1,0-1-1,1:44:44,0.22,0.24,42,32.22,529.0,34327
1,0-1-1,1:44:47,0.22,0.24,56,32.21,529.0,34318
1,0-1-1,1:44:50,0.22,0.24,87,32.21,530.0,34327
1,0-1-1,1:44:53,0.22,0.24,108,32.16,530.0,34319
1,0-1-1,1:44:56,0.22,0.24,6,32.18,532.0,34330
1,0-1-1,1:45:0,0.22,0.24,14,32.19,533.0,34339
1,0-1-1,1:45:3,0.22,0.24,18,32.18,534.0,34334
1,0-1-1,1:45:6,0.22,0.24,102,32.14,535.0,34335
1,0-1-1,1:45:9,0.22,0.24,52,32.13,536.0,34339
1,0-1-1,1:45:12,0.22,0.24,91,32.16,537.0,34338
1,0-1-1,1:45:15,0.22,0.24,87,32.16,537.0,34351
1,0-1-1,1:45:19,0.22,0.24,95,32.18,538.0,34366
1,0-1-1,1:45:22,0.22,0.24,87,32.18,537.0,34367
1,0-1-1,1:45:25,0.22,0.24,100,32.14,537.0,34363
1,0-1-1,1:45:28,0.22,0.24,95,32.15,537.0,34362
1,0-1-1,1:45:31,0.22,0.24,93,32.19,537.0,34367
1,0-1-1,1:45:35,0.22,0.24,101,32.22,537.0,34350
1,0-1-1,1:45:38,0.22,0.24,78,32.22,537.0,34347
1,0-1-1,1:45:41,0.22,0.24,96,32.17,536.0,34351
1,0-1-1,1:45:44,0.22,0.24,10,32.19,535.0,34338
1,0-1-1,1:45:47,0.22,0.24,92,32.21,534.0,34351
1,0-1-1,1:45:50,0.22,0.24,6,32.21,535.0,34342
1,0-1-1,1:45:54,0.22,0.24,102,32.1,533.0,34351
1,0-1-1,1:45:57,0.22,0.24,38,32.14,533.0,34339
1,0-1-1,1:46:0,0.22,0.24,96,32.15,531.0,34334
1,0-1-1,1:46:3,0.22,0.24,88,32.18,531.0,34347
1,0-1-1,1:46:6,0.22,0.24,97,32.14,532.0,34338
1,0-1-1,1:46:10,0.22,0.24,93,32.1,532.0,34327
1,0-1-1,1:46:13,0.22,0.24,102,32.12,532.0,34315
1,0-1-1,1:46:16,0.22,0.24,90,32.12,531.0,34294
1,0-1-1,1:46:19,0.22,0.24,84,32.09,531.0,34287
1,0-1-1,1:46:22,0.22,0.24,94,32.08,531.0,34282
1,0-1-1,1:46:25,0.22,0.24,67,32.03,531.0,34283
1,0-1-1,1:46:29,0.22,0.24,95,32.05,531.0,34271
1,0-1-1,1:46:32,0.22,0.24,4,32.03,531.0,34266
1,0-1-1,1:46:35,0.22,0.24,97,32.02,531.0,34275
1,0-1-1,1:46:38,0.22,0.24,6,32.02,530.0,34290
1,0-1-1,1:46:41,0.22,0.24,92,32.0,530.0,34299
1,0-1-1,1:46:45,0.22,0.24,59,32.0,529.0,34295
1,0-1-1,1:46:48,0.22,0.24,97,32.06,529.0,34310
1,0-1-1,1:46:51,0.22,0.24,96,32.03,529.0,34311
1,0-1-1,1:46:54,0.22,0.24,95,31.99,530.0,34314
1,0-1-1,1:46:57,0.22,0.24,93,32.0,530.0,34323
1,0-1-1,1:47:0,0.22,0.24,89,31.97,530.0,34331
1,0-1-1,1:47:4,0.22,0.24,31,31.99,531.0,34326
1,0-1-1,1:47:7,0.22,0.24,35,32.0,531.0,34319
1,0-1-1,1:47:10,0.22,0.24,24,31.99,531.0,34330
1,0-1-1,1:47:13,0.22,0.24,61,31.91,531.0,34335
1,0-1-1,1:47:16,0.22,0.24,12,31.99,532.0,34327
1,0-1-1,1:47:20,0.22,0.24,64,31.95,532.0,34318
1,0-1-1,1:47:23,0.22,0.24,108,31.98,532.0,34327
1,0-1-1,1:47:26,0.22,0.24,62,31.96,532.0,34310
1,0-1-1,1:47:29,0.22,0.24,16,31.95,532.0,34311
1,0-1-1,1:47:32,0.22,0.24,2,31.99,532.0,34287
1,0-1-1,1:47:35,0.22,0.24,7,31.96,533.0,34286
1,0-1-1,1:47:39,0.22,0.24,4,31.95,533.0,34283
1,0-1-1,1:47:42,0.22,0.24,6,31.98,534.0,34262
1,0-1-1,1:47:45,0.22,0.24,6,32.0,534.0,34255
1,0-1-1,1:47:48,0.22,0.24,7,31.99,536.0,34259
1,0-1-1,1:47:51,0.22,0.24,5,31.99,536.0,34262
1,0-1-1,1:47:55,0.22,0.24,94,32.01,536.0,34247
1,0-1-1,1:47:58,0.22,0.24,107,32.01,536.0,34242
1,0-1-1,1:48:1,0.22,0.24,7,31.99,536.0,34235
1,0-1-1,1:48:4,0.22,0.24,106,31.98,536.0,34239
1,0-1-1,1:48:7,0.22,0.24,5,31.95,537.0,34226
1,0-1-1,1:48:10,0.22,0.24,34,31.97,538.0,34211
1,0-1-1,1:48:14,0.22,0.24,21,31.94,538.0,34202
1,0-1-1,1:48:17,0.22,0.24,35,31.96,539.0,34187
1,0-1-1,1:48:20,0.22,0.24,51,31.98,539.0,34175
1,0-1-1,1:48:23,0.22,0.24,10,31.98,539.0,34166
1,0-1-1,1:48:26,0.22,0.24,7,32.01,539.0,34167
1,0-1-1,1:48:30,0.22,0.24,4,31.95,539.0,34166
1,0-1-1,1:48:33,0.22,0.24,5,31.98,539.0,34151
1,0-1-1,1:48:36,0.22,0.24,4,31.99,540.0,34147
1,0-1-1,1:48:39,0.22,0.24,100,31.97,540.0,34138
1,0-1-1,1:48:42,0.22,0.24,51,31.97,540.0,34143
1,0-1-1,1:48:45,0.22,0.24,70,31.93,540.0,34134
1,0-1-1,1:48:49,0.22,0.24,35,31.97,541.0,34127
1,0-1-1,1:48:52,0.22,0.24,94,31.89,542.0,34119
1,0-1-1,1:48:55,0.22,0.24,22,31.95,542.0,34110
1,0-1-1,1:48:58,0.22,0.24,89,31.94,543.0,34127
1,0-1-1,1:49:1,0.22,0.24,77,31.89,543.0,34118
1,0-1-1,1:49:5,0.22,0.24,93,31.86,544.0,34111
1,0-1-1,1:49:8,0.22,0.24,82,31.89,544.0,34107
1,0-1-1,1:49:11,0.22,0.24,88,31.89,544.0,34098
1,0-1-1,1:49:14,0.22,0.24,80,31.86,543.0,34095
1,0-1-1,1:49:17,0.22,0.24,73,31.91,543.0,34070
1,0-1-1,1:49:20,0.22,0.24,81,31.87,543.0,34071
1,0-1-1,1:49:24,0.22,0.24,48,31.9,543.0,34075
1,0-1-1,1:49:27,0.22,0.24,80,31.9,542.0,34070
1,0-1-1,1:49:30,0.22,0.24,31,31.88,542.0,34059
1,0-1-1,1:49:33,0.22,0.24,69,31.85,542.0,34066
1,0-1-1,1:49:36,0.22,0.24,6,31.86,542.0,34051
1,0-1-1,1:49:40,0.22,0.24,82,31.8,543.0,34071
1,0-1-1,1:49:43,0.22,0.24,65,31.86,543.0,34074
1,0-1-1,1:49:46,0.22,0.24,84,31.97,543.0,34075
1,0-1-1,1:49:49,0.22,0.24,79,32.03,543.0,34078
1,0-1-1,1:49:52,0.22,0.24,91,31.97,543.0,34063
1,0-1-1,1:49:55,0.22,0.24,84,31.95,544.0,34071
1,0-1-1,1:49:59,0.22,0.24,78,31.86,545.0,34046
1,0-1-1,1:50:2,0.22,0.24,84,31.88,545.0,34055
1,0-1-1,1:50:5,0.22,0.24,78,31.84,544.0,34046
1,0-1-1,1:50:8,0.22,0.24,84,31.86,544.0,34031
1,0-1-1,1:50:11,0.22,0.24,8,31.89,545.0,34023
1,0-1-1,1:50:15,0.22,0.24,70,31.94,544.0,34018
1,0-1-1,1:50:18,0.22,0.24,20,31.87,544.0,34003
1,0-1-1,1:50:21,0.22,0.24,105,31.89,544.0,34006
1,0-1-1,1:50:24,0.22,0.24,34,31.92,543.0,33995
1,0-1-1,1:50:27,0.22,0.24,98,31.86,542.0,33971
1,0-1-1,1:50:30,0.22,0.24,104,31.83,541.0,33958
1,0-1-1,1:50:34,0.22,0.24,49,31.88,543.0,33947
1,0-1-1,1:50:37,0.22,0.24,18,31.83,543.0,33938
1,0-1-1,1:50:40,0.22,0.24,18,31.81,544.0,33923
1,0-1-1,1:50:43,0.22,0.24,31,31.85,545.0,33923
1,0-1-1,1:50:46,0.22,0.24,28,31.88,544.0,33914
1,0-1-1,1:50:49,0.22,0.24,39,31.89,545.0,33911
1,0-1-1,1:50:53,0.22,0.24,110,31.83,544.0,33910
1,0-1-1,1:50:56,0.22,0.24,71,31.86,543.0,33883
1,0-1-1,1:50:59,0.22,0.24,130,31.83,544.0,33859
1,0-1-1,1:51:2,0.22,0.24,82,31.85,544.0,33834
1,0-1-1,1:51:5,0.22,0.24,28,31.86,544.0,33843
1,0-1-1,1:51:9,0.22,0.24,97,31.86,544.0,33826
1,0-1-1,1:51:12,0.22,0.24,91,31.88,544.0,33807
1,0-1-1,1:51:15,0.22,0.24,91,31.85,544.0,33763
1,0-1-1,1:51:18,0.22,0.24,89,31.8,544.0,33718
1,0-1-1,1:51:21,0.22,0.24,81,31.79,544.0,33663
1,0-1-1,1:51:24,0.22,0.24,79,31.87,544.0,33622
1,0-1-1,1:51:28,0.22,0.24,85,31.84,543.0,33627
1,0-1-1,1:51:31,0.22,0.24,87,31.91,543.0,33635
1,0-1-1,1:51:34,0.22,0.24,68,31.82,543.0,33614
1,0-1-1,1:51:37,0.22,0.24,77,31.85,543.0,33579
1,0-1-1,1:51:40,0.22,0.24,52,31.87,542.0,33550
1,0-1-1,1:51:44,0.22,0.24,97,31.9,542.0,33539
1,0-1-1,1:51:47,0.22,0.24,53,31.82,542.0,33527
1,0-1-1,1:51:50,0.22,0.24,95,31.84,543.0,33530
1,0-1-1,1:51:53,0.22,0.24,70,31.83,543.0,33559
1,0-1-1,1:51:56,0.22,0.24,114,31.81,543.0,33554
1,0-1-1,1:51:59,0.22,0.24,114,31.87,543.0,33551
1,0-1-1,1:52:3,0.22,0.24,97,31.82,543.0,33539
1,0-1-1,1:52:6,0.22,0.24,81,31.84,544.0,33482
1,0-1-1,1:52:9,0.22,0.24,98,31.84,544.0,33395
1,0-1-1,1:52:12,0.22,0.24,92,31.84,544.0,33314
1,0-1-1,1:52:15,0.22,0.24,95,31.84,544.0,33267
1,0-1-1,1:52:19,0.22,0.24,102,31.82,544.0,33203
1,0-1-1,1:52:22,0.22,0.24,92,31.76,545.0,33170
1,0-1-1,1:52:25,0.22,0.24,97,31.76,545.0,33147
1,0-1-1,1:52:28,0.22,0.24,111,31.76,545.0,33142
1,0-1-1,1:52:31,0.22,0.24,151,31.73,545.0,33123
1,0-1-1,1:52:34,0.22,0.24,73,31.8,545.0,33123
1,0-1-1,1:52:38,0.22,0.24,116,31.74,545.0,33098
1,0-1-1,1:52:41,0.22,0.24,179,31.72,545.0,33059
1,0-1-1,1:52:44,0.22,0.24,150,31.72,544.0,33034
1,0-1-1,1:52:47,0.22,0.24,155,31.69,544.0,32983
1,0-1-1,1:52:50,0.22,0.24,164,31.73,544.0,32939
1,0-1-1,1:52:54,0.22,0.24,145,31.72,545.0,32874
1,0-1-1,1:52:57,0.22,0.24,185,31.74,546.0,32839
1,0-1-1,1:53:0,0.22,0.24,191,31.7,545.0,32790
1,0-1-1,1:53:3,0.22,0.24,212,31.75,544.0,32731
1,0-1-1,1:53:6,0.22,0.24,188,31.77,543.0,32663
1,0-1-1,1:53:9,0.22,0.24,145,31.77,544.0,32578
1,0-1-1,1:53:13,0.22,0.24,116,31.73,544.0,32511
1,0-1-1,1:53:16,0.22,0.24,76,31.77,544.0,32450
1,0-1-1,1:53:19,0.22,0.24,115,31.77,544.0,32403
1,0-1-1,1:53:22,0.22,0.24,106,31.7,543.0,32391
1,0-1-1,1:53:25,0.22,0.24,106,31.75,543.0,32378
1,0-1-1,1:53:29,0.22,0.24,91,31.69,544.0,32403
1,0-1-1,1:53:32,0.22,0.24,110,31.73,544.0,32422
1,0-1-1,1:53:35,0.22,0.24,123,31.68,545.0,32459
1,0-1-1,1:53:38,0.22,0.24,117,31.68,545.0,32487
1,0-1-1,1:53:41,0.22,0.24,147,31.74,545.0,32490
1,0-1-1,1:53:44,0.22,0.24,159,31.72,545.0,32515
1,0-1-1,1:53:48,0.22,0.24,127,31.71,545.0,32526
1,0-1-1,1:53:51,0.22,0.24,152,31.71,545.0,32527
1,0-1-1,1:53:54,0.22,0.24,175,31.77,545.0,32527
1,0-1-1,1:53:57,0.22,0.24,179,31.68,545.0,32526
1,0-1-1,1:54:0,0.22,0.24,151,31.66,545.0,32515
1,0-1-1,1:54:4,0.22,0.24,200,31.7,545.0,32482
1,0-1-1,1:54:7,0.22,0.24,157,31.66,545.0,32479
1,0-1-1,1:54:10,0.22,0.24,9,31.63,545.0,32499
1,0-1-1,1:54:13,0.22,0.24,185,31.7,546.0,32494
1,0-1-1,1:54:16,0.22,0.24,3,31.69,546.0,32495
1,0-1-1,1:54:19,0.22,0.24,187,31.72,545.0,32494
1,0-1-1,1:54:23,0.22,0.24,166,31.67,544.0,32499
1,0-1-1,1:54:26,0.22,0.24,176,31.7,543.0,32515
1,0-1-1,1:54:29,0.22,0.24,165,31.76,543.0,32526
1,0-1-1,1:54:32,0.22,0.24,168,31.73,542.0,32555
1,0-1-1,1:54:35,0.22,0.24,179,31.8,541.0,32554
1,0-1-1,1:54:39,0.22,0.24,180,31.76,543.0,32567
1,0-1-1,1:54:42,0.22,0.24,168,31.76,543.0,32555
1,0-1-1,1:54:45,0.22,0.24,160,31.75,542.0,32558
1,0-1-1,1:54:48,0.22,0.24,154,31.76,542.0,32547
1,0-1-1,1:54:51,0.22,0.24,14,31.7,541.0,32526
1,0-1-1,1:54:54,0.22,0.24,151,31.76,542.0,32519
1,0-1-1,1:54:58,0.22,0.24,203,31.71,541.0,32507
1,0-1-1,1:55:1,0.22,0.24,182,31.69,541.0,32490
1,0-1-1,1:55:4,0.22,0.24,42,31.68,542.0,32467
1,0-1-1,1:55:7,0.22,0.24,177,31.66,540.0,32450
1,0-1-1,1:55:10,0.22,0.24,243,31.66,541.0,32423
1,0-1-1,1:55:14,0.22,0.24,182,31.64,541.0,32411
1,0-1-1,1:55:17,0.22,0.24,198,31.57,541.0,32402
1,0-1-1,1:55:20,0.22,0.24,195,31.61,538.0,32395
1,0-1-1,1:55:23,0.22,0.24,194,31.64,538.0,32382
1,0-1-1,1:55:26,0.22,0.24,188,31.63,538.0,32375
1,0-1-1,1:55:29,0.22,0.24,198,31.61,536.0,32371
1,0-1-1,1:55:33,0.22,0.24,230,31.61,534.0,32346
1,0-1-1,1:55:36,0.22,0.24,186,31.64,535.0,32347
1,0-1-1,1:55:39,0.22,0.24,49,31.58,532.0,32338
1,0-1-1,1:55:42,0.22,0.24,185,31.56,533.0,32327
1,0-1-1,1:55:45,0.22,0.24,65,31.56,533.0,32335
1,0-1-1,1:55:49,0.22,0.24,176,31.49,534.0,32334
1,0-1-1,1:55:52,0.22,0.24,76,31.42,534.0,32331
1,0-1-1,1:55:55,0.22,0.24,247,31.44,535.0,32326
1,0-1-1,1:55:58,0.22,0.24,113,31.45,535.0,32327
1,0-1-1,1:56:1,0.22,0.24,204,31.47,533.0,32319
1,0-1-1,1:56:5,0.22,0.24,208,31.49,533.0,32326
1,0-1-1,1:56:8,0.22,0.24,154,31.46,532.0,32315
1,0-1-1,1:56:11,0.21,0.24,216,31.52,531.0,32330
1,0-1-1,1:56:14,0.22,0.24,203,31.41,532.0,32339
1,0-1-1,1:56:17,0.22,0.24,221,31.46,532.0,32339
1,0-1-1,1:56:21,0.22,0.24,214,31.47,529.0,32334
1,0-1-1,1:56:24,0.22,0.24,159,31.5,527.0,32327
1,0-1-1,1:56:27,0.22,0.24,173,31.5,511.0,32306
1,0-1-1,1:56:30,0.22,0.24,159,31.46,508.0,32315
1,0-1-1,1:56:33,0.22,0.24,50,31.5,507.0,32307
1,0-1-1,1:56:36,0.22,0.24,173,31.49,505.0,32310
1,0-1-1,1:56:40,0.22,0.24,93,31.4,507.0,32307
1,0-1-1,1:56:43,0.22,0.24,201,31.42,521.0,32298
1,0-1-1,1:56:46,0.22,0.24,78,31.42,527.0,32283
1,0-1-1,1:56:49,0.22,0.24,196,31.42,525.0,32279
1,0-1-1,1:56:52,0.22,0.24,190,31.47,525.0,32274
1,0-1-1,1:56:56,0.22,0.24,199,31.39,517.0,32271
1,0-1-1,1:56:59,0.22,0.24,197,31.42,517.0,32254
1,0-1-1,1:57:2,0.22,0.24,211,31.37,515.0,32267
1,0-1-1,1:57:5,0.22,0.24,192,31.33,514.0,32271
1,0-1-1,1:57:8,0.22,0.24,204,31.22,513.0,32290
1,0-1-1,1:57:11,0.22,0.24,187,31.21,514.0,32315
1,0-1-1,1:57:15,0.22,0.24,188,31.16,514.0,32326
1,0-1-1,1:57:18,0.22,0.24,210,31.11,513.0,32315
1,0-1-1,1:57:21,0.22,0.24,45,31.08,509.0,32315
1,0-1-1,1:57:24,0.22,0.24,161,31.1,510.0,32322
1,0-1-1,1:57:27,0.22,0.24,71,31.14,508.0,32319
1,0-1-1,1:57:31,0.22,0.24,187,31.12,507.0,32338
1,0-1-1,1:57:34,0.22,0.24,248,31.12,507.0,32319
1,0-1-1,1:57:37,0.22,0.24,175,31.06,506.0,32335
1,0-1-1,1:57:40,0.22,0.24,181,31.02,506.0,32358
1,0-1-1,1:57:43,0.22,0.24,162,31.0,504.0,32371
1,0-1-1,1:57:46,0.22,0.24,183,31.03,503.0,32374
1,0-1-1,1:57:50,0.22,0.24,163,31.05,501.0,32387
1,0-1-1,1:57:53,0.22,0.24,192,31.03,500.0,32391
1,0-1-1,1:57:56,0.22,0.24,185,31.07,503.0,32402
1,0-1-1,1:57:59,0.22,0.24,155,31.02,503.0,32415
1,0-1-1,1:58:2,0.22,0.24,197,31.0,502.0,32438
1,0-1-1,1:58:6,0.22,0.24,170,31.04,502.0,32439
1,0-1-1,1:58:9,0.22,0.24,38,30.94,499.0,32455
1,0-1-1,1:58:12,0.22,0.24,156,30.95,500.0,32462
1,0-1-1,1:58:15,0.22,0.24,230,30.91,500.0,32479
1,0-1-1,1:58:18,0.22,0.24,162,30.84,498.0,32510
1,0-1-1,1:58:21,0.22,0.24,203,30.86,500.0,32515
1,0-1-1,1:58:25,0.22,0.24,170,30.8,500.0,32515
1,0-1-1,1:58:28,0.22,0.24,168,30.84,500.0,32542
1,0-1-1,1:58:31,0.22,0.24,157,30.78,497.0,32559
1,0-1-1,1:58:34,0.22,0.24,152,30.8,497.0,32570
1,0-1-1,1:58:37,0.22,0.24,173,30.85,496.0,32583
1,0-1-1,1:58:41,0.22,0.24,156,30.88,496.0,32591
1,0-1-1,1:58:44,0.22,0.24,170,30.89,497.0,32594
1,0-1-1,1:58:47,0.22,0.24,140,30.86,497.0,32603
1,0-1-1,1:58:50,0.22,0.24,195,30.98,498.0,32610
1,0-1-1,1:58:53,0.22,0.24,141,30.96,496.0,32619
1,0-1-1,1:58:56,0.22,0.24,226,30.98,491.0,32627
1,0-1-1,1:59:0,0.22,0.24,156,30.98,493.0,32622
1,0-1-1,1:59:3,0.22,0.24,207,30.97,483.0,32639
1,0-1-1,1:59:6,0.22,0.24,210,31.01,479.0,32650
1,0-1-1,1:59:10,0.22,0.24,201,31.02,475.0,32655
1,0-1-1,1:59:13,0.22,0.24,136,30.95,477.0,32667
1,0-1-1,1:59:16,0.22,0.24,203,30.91,478.0,32682
1,0-1-1,1:59:19,0.22,0.24,141,30.87,471.0,32707
1,0-1-1,1:59:22,0.22,0.24,169,30.85,473.0,32718
1,0-1-1,1:59:25,0.22,0.24,159,30.83,479.0,32719
1,0-1-1,1:59:29,0.22,0.24,155,30.83,478.0,32719
1,0-1-1,1:59:32,0.22,0.24,132,30.81,479.0,32746
1,0-1-1,1:59:35,0.22,0.24,141,30.75,483.0,32751
1,0-1-1,1:59:38,0.22,0.24,151,30.73,487.0,32758
1,0-1-1,1:59:41,0.22,0.24,165,30.74,484.0,32767
1,0-1-1,1:59:45,0.22,0.24,165,30.77,481.0,32767
1,0-1-1,1:59:48,0.22,0.24,155,30.74,483.0,32754
1,0-1-1,1:59:51,0.22,0.24,169,30.8,481.0,32755
1,0-1-1,1:59:54,0.22,0.24,159,30.76,481.0,32746
1,0-1-1,1:59:57,0.22,0.24,201,30.78,482.0,32751
1,0-1-1,2:0:0,0.22,0.24,150,30.78,483.0,32743
1,0-1-1,2:0:4,0.22,0.24,206,30.74,486.0,32742
1,0-1-1,2:0:7,0.22,0.24,169,30.74,486.0,32731
1,0-1-1,2:0:10,0.22,0.24,152,30.7,486.0,32734
1,0-1-1,2:0:13,0.22,0.24,134,30.69,487.0,32747
1,0-1-1,2:0:16,0.21,0.24,148,30.71,487.0,32759
1,0-1-1,2:0:20,0.21,0.24,115,30.62,486.0,32762
1,0-1-1,2:0:23,0.22,0.24,148,30.57,486.0,32767
1,0-1-1,2:0:26,0.22,0.24,126,30.53,486.0,32774
1,0-1-1,2:0:29,0.22,0.24,131,30.56,486.0,32807
1,0-1-1,2:0:32,0.22,0.24,133,30.53,487.0,32823
1,0-1-1,2:0:35,0.22,0.24,163,30.5,486.0,32826
1,0-1-1,2:0:39,0.22,0.24,146,30.53,484.0,32831
1,0-1-1,2:0:42,0.22,0.24,136,30.5,484.0,32850
1,0-1-1,2:0:45,0.22,0.24,151,30.52,482.0,32851
1,0-1-1,2:0:48,0.22,0.24,142,30.47,481.0,32867
1,0-1-1,2:0:51,0.21,0.24,118,30.5,479.0,32874
1,0-1-1,2:0:55,0.22,0.24,127,30.47,477.0,32883
1,0-1-1,2:0:58,0.22,0.24,161,30.46,478.0,32882
1,0-1-1,2:1:1,0.22,0.24,130,30.51,476.0,32887
1,0-1-1,2:1:4,0.22,0.24,152,30.51,476.0,32919
1,0-1-1,2:1:7,0.22,0.24,144,30.52,475.0,32926
1,0-1-1,2:1:10,0.22,0.24,139,30.49,475.0,32939
1,0-1-1,2:1:14,0.21,0.24,117,30.52,472.0,32966
1,0-1-1,2:1:17,0.22,0.24,135,30.48,471.0,32971
1,0-1-1,2:1:20,0.22,0.24,134,30.51,469.0,32987
1,0-1-1,2:1:23,0.22,0.24,115,30.48,469.0,32990
1,0-1-1,2:1:26,0.22,0.24,130,30.54,469.0,33003
1,0-1-1,2:1:30,0.22,0.24,139,30.51,469.0,33018
1,0-1-1,2:1:33,0.22,0.24,119,30.49,471.0,33031
1,0-1-1,2:1:36,0.22,0.24,136,30.45,472.0,33035
1,0-1-1,2:1:39,0.22,0.24,107,30.39,472.0,33054
1,0-1-1,2:1:42,0.22,0.24,121,30.45,472.0,33063
1,0-1-1,2:1:45,0.22,0.24,119,30.47,474.0,33070
1,0-1-1,2:1:49,0.22,0.24,127,30.46,471.0,33075
1,0-1-1,2:1:52,0.22,0.24,112,30.45,472.0,33091
1,0-1-1,2:1:55,0.22,0.24,115,30.35,471.0,33102
1,0-1-1,2:1:58,0.22,0.24,121,30.34,472.0,33107
1,0-1-1,2:2:1,0.22,0.24,111,30.35,474.0,33118
1,0-1-1,2:2:5,0.22,0.24,120,30.38,474.0,33135
1,0-1-1,2:2:8,0.22,0.24,115,30.32,474.0,33155
1,0-1-1,2:2:11,0.22,0.24,144,30.36,474.0,33170
1,0-1-1,2:2:15,0.22,0.24,99,30.24,476.0,33179
1,0-1-1,2:2:18,0.22,0.24,170,30.26,475.0,33186
1,0-1-1,2:2:21,0.22,0.24,112,30.3,472.0,33195
1,0-1-1,2:2:24,0.22,0.24,102,30.29,473.0,33207
1,0-1-1,2:2:27,0.22,0.24,114,30.19,471.0,33214
1,0-1-1,2:2:30,0.22,0.24,135,30.19,474.0,33223
1,0-1-1,2:2:34,0.22,0.24,74,30.19,484.0,33258
1,0-1-1,2:2:37,0.22,0.24,128,30.18,489.0,33267
1,0-1-1,2:2:40,0.21,0.24,83,30.24,483.0,33287
1,0-1-1,2:2:43,0.22,0.24,115,30.18,478.0,33294
1,0-1-1,2:2:46,0.22,0.24,91,30.29,469.0,33315
1,0-1-1,2:2:50,0.22,0.24,116,30.24,473.0,33330
1,0-1-1,2:2:53,0.22,0.24,115,30.24,475.0,33343
1,0-1-1,2:2:56,0.21,0.24,120,30.29,469.0,33347
1,0-1-1,2:2:59,0.22,0.24,123,30.21,467.0,33350
1,0-1-1,2:3:2,0.22,0.24,114,30.21,470.0,33355
1,0-1-1,2:3:6,0.22,0.24,112,30.2,467.0,33370
1,0-1-1,2:3:9,0.22,0.24,103,30.18,467.0,33383
1,0-1-1,2:3:12,0.22,0.24,115,30.2,468.0,33399
1,0-1-1,2:3:15,0.21,0.24,115,30.15,468.0,33402
1,0-1-1,2:3:18,0.22,0.24,110,30.18,466.0,33419
1,0-1-1,2:3:22,0.22,0.24,81,30.16,477.0,33422
1,0-1-1,2:3:25,0.22,0.24,85,30.12,482.0,33439
1,0-1-1,2:3:28,0.22,0.24,85,30.18,473.0,33459
1,0-1-1,2:3:31,0.21,0.24,104,30.09,481.0,33458
1,0-1-1,2:3:34,0.22,0.24,87,30.12,484.0,33475
1,0-1-1,2:3:37,0.22,0.24,97,30.09,470.0,33474
1,0-1-1,2:3:41,0.22,0.24,120,30.06,478.0,33479
1,0-1-1,2:3:44,0.22,0.24,112,30.02,477.0,33483
1,0-1-1,2:3:47,0.22,0.24,114,30.03,474.0,33494
1,0-1-1,2:3:50,0.22,0.24,103,29.97,474.0,33511
1,0-1-1,2:3:53,0.22,0.24,114,29.96,476.0,33534
1,0-1-1,2:3:57,0.22,0.24,119,29.89,476.0,33551
1,0-1-1,2:4:0,0.22,0.24,101,29.87,473.0,33563
1,0-1-1,2:4:3,0.22,0.24,103,29.93,473.0,33570
1,0-1-1,2:4:6,0.22,0.24,106,29.9,471.0,33595
1,0-1-1,2:4:9,0.21,0.24,72,29.93,468.0,33602
1,0-1-1,2:4:13,0.22,0.24,119,29.95,465.0,33603
1,0-1-1,2:4:16,0.22,0.24,68,29.88,463.0,33603
1,0-1-1,2:4:19,0.22,0.24,87,29.89,463.0,33614
1,0-1-1,2:4:22,0.22,0.24,115,29.92,464.0,33623
1,0-1-1,2:4:25,0.22,0.24,90,29.95,463.0,33634
1,0-1-1,2:4:29,0.21,0.24,87,29.9,462.0,33643
1,0-1-1,2:4:32,0.22,0.24,99,29.86,465.0,33663
1,0-1-1,2:4:35,0.22,0.24,84,29.85,464.0,33674
1,0-1-1,2:4:38,0.22,0.24,68,29.8,462.0,33695
1,0-1-1,2:4:41,0.22,0.24,51,29.81,460.0,33698
1,0-1-1,2:4:44,0.22,0.24,52,29.77,460.0,33727
1,0-1-1,2:4:48,0.22,0.24,60,29.74,461.0,33763
1,0-1-1,2:4:51,0.22,0.24,56,29.79,461.0,33742
1,0-1-1,2:4:54,0.22,0.24,53,29.71,460.0,33751
1,0-1-1,2:4:57,0.22,0.24,86,29.67,461.0,33762
1,0-1-1,2:5:0,0.21,0.24,43,29.75,461.0,33771
1,0-1-1,2:5:4,0.21,0.24,137,29.64,461.0,33787
1,0-1-1,2:5:7,0.22,0.24,79,29.62,459.0,33786
1,0-1-1,2:5:10,0.22,0.24,145,29.65,457.0,33815
1,0-1-1,2:5:13,0.22,0.24,64,29.61,448.0,33818
1,0-1-1,2:5:16,0.22,0.24,94,29.59,450.0,33843
1,0-1-1,2:5:20,0.22,0.24,106,29.59,468.0,33855
1,0-1-1,2:5:23,0.22,0.24,107,29.62,468.0,33854
1,0-1-1,2:5:26,0.22,0.24,104,29.64,459.0,33875
1,0-1-1,2:5:29,0.22,0.24,108,29.65,456.0,33882
1,0-1-1,2:5:33,0.22,0.24,158,29.61,458.0,33887
